llavemod,dictamen,score_final,dti_ratio,dti_clasificacion,reglas_activadas,n_reglas,n_compensaciones,errores_validacion
40002102,RECHAZADO,11,0.3,MODERADO,R004,1,0,
40103102,RECHAZADO,38,0.3,MODERADO,,0,0,
40215101,RECHAZADO,46,0.3,MODERADO,R005,1,0,
40315102,RECHAZADO,0,0.3,MODERADO,R004|R010,2,0,
40417101,RECHAZADO,56,0.3,MODERADO,R005,1,0,
40501101,RECHAZADO,58,0.3,MODERADO,R005|R012,2,1,
40605102,RECHAZADO,21,0.3,MODERADO,R002|R005,2,0,
40719102,RECHAZADO,13,0.3,MODERADO,R004,1,0,
40801101,RECHAZADO,56,0.3,MODERADO,R001|R004|R012,3,1,
40903101,RECHAZADO,47,0.3,MODERADO,R012,1,1,
41002101,RECHAZADO,41,0.3,MODERADO,R005,1,0,
41104102,RECHAZADO,13,0.3,MODERADO,R004,1,0,
41203101,APROBADO,100,0.3,MODERADO,R001|R005|R012|R015,4,2,
41305101,REVISION_MANUAL,74,0.3,MODERADO,R001|R005,2,0,
41404103,RECHAZADO,8,0.3,MODERADO,R004|R009|R012,3,1,
41514101,REVISION_MANUAL,68,0.3,MODERADO,R001,1,0,
41602102,RECHAZADO,50,0.3,MODERADO,R012,1,1,
41715102,RECHAZADO,43,0.3,MODERADO,R001|R004,2,0,
41805102,RECHAZADO,41,0.3,MODERADO,,0,0,
41903101,REVISION_MANUAL,70,0.3,MODERADO,R005|R012,2,1,
42003101,RECHAZADO,6,0.3,MODERADO,R002,1,0,
42115102,RECHAZADO,54,0.3,MODERADO,R012,1,1,
42220101,APROBADO,85,0.3,MODERADO,R001|R005,2,0,
42304101,APROBADO,83,0.3,MODERADO,R001|R012,2,1,
42401102,REVISION_MANUAL,62,0.3,MODERADO,R012,1,1,
42503101,APROBADO,83,0.3,MODERADO,R001|R012,2,1,
42614102,RECHAZADO,57,0.3,MODERADO,R001,1,0,
42704103,RECHAZADO,57,0.3,MODERADO,R001|R010,2,0,
42801103,RECHAZADO,0,0.3,MODERADO,R002|R010,2,0,
42919101,RECHAZADO,25,0.3,MODERADO,R004|R005,2,0,
43005102,RECHAZADO,26,0.3,MODERADO,R004|R012,2,1,
43104101,APROBADO,89,0.3,MODERADO,R003|R005|R012,3,1,
43104201,APROBADO,83,0.3,MODERADO,R001|R012,2,1,
43201103,RECHAZADO,52,0.3,MODERADO,R012,1,1,
43305101,REVISION_MANUAL,60,0.3,MODERADO,R001,1,0,
43402102,RECHAZADO,11,0.3,MODERADO,R004,1,0,
43503101,RECHAZADO,13,0.3,MODERADO,R004,1,0,
43604101,RECHAZADO,0,0.3,MODERADO,R002|R004,2,0,
43704101,RECHAZADO,43,0.3,MODERADO,R012,1,1,
43805102,REVISION_MANUAL,67,0.3,MODERADO,R001|R004|R005|R012,4,1,
43901101,RECHAZADO,16,0.3,MODERADO,R002|R005,2,0,
44003102,APROBADO,82,0.3,MODERADO,R001|R012,2,1,
44101102,RECHAZADO,25,0.3,MODERADO,R004|R005,2,0,
44201102,RECHAZADO,6,0.3,MODERADO,R002,1,0,
44303102,APROBADO,83,0.3,MODERADO,R001|R006,2,0,
44404101,APROBADO,83,0.3,MODERADO,R001|R005,2,0,
44504102,RECHAZADO,25,0.3,MODERADO,R004|R005,2,0,
44601102,RECHAZADO,4,0.3,MODERADO,R002,1,0,
44705102,RECHAZADO,22,0.3,MODERADO,R004|R012,2,1,
44802103,RECHAZADO,39,0.3,MODERADO,,0,0,
44902101,APROBADO,85,0.3,MODERADO,R001|R005,2,0,
45001101,RECHAZADO,41,0.3,MODERADO,R004|R005|R012,3,1,
45111101,RECHAZADO,17,0.3,MODERADO,R010,1,0,
45203102,RECHAZADO,44,0.3,MODERADO,R005,1,0,
45301101,RECHAZADO,29,0.3,MODERADO,,0,0,
45403102,RECHAZADO,40,0.3,MODERADO,,0,0,
45502103,RECHAZADO,13,0.3,MODERADO,R004,1,0,
45606103,RECHAZADO,27,0.3,MODERADO,R009,1,0,
45709101,RECHAZADO,58,0.3,MODERADO,R001|R004|R005,3,0,
45709201,REVISION_MANUAL,70,0.3,MODERADO,R001,1,0,
45809102,APROBADO,100,0.3,MODERADO,R001|R005|R012|R015,4,2,
45918101,RECHAZADO,57,0.3,MODERADO,R001|R004|R005,3,0,
46004102,RECHAZADO,40,0.3,MODERADO,R001|R004|R009|R012,4,1,
46108101,APROBADO,100,0.3,MODERADO,R001|R005|R006,3,0,
46208102,RECHAZADO,56,0.3,MODERADO,R005,1,0,
46302101,APROBADO,99,0.3,MODERADO,R001|R005|R012,3,1,
46401102,RECHAZADO,13,0.3,MODERADO,R004,1,0,
46501101,REVISION_MANUAL,70,0.3,MODERADO,R001|R012,2,1,
46610102,RECHAZADO,39,0.3,MODERADO,,0,0,
46702101,REVISION_MANUAL,69,0.3,MODERADO,R001|R004|R005|R006,4,0,
46702201,RECHAZADO,58,0.3,MODERADO,R001|R004|R005,3,0,
46803101,APROBADO,85,0.3,MODERADO,R001|R012,2,1,
46905101,RECHAZADO,43,0.3,MODERADO,R012,1,1,
47004102,REVISION_MANUAL,71,0.3,MODERADO,R005|R012,2,1,
47102101,REVISION_MANUAL,68,0.3,MODERADO,R005|R012,2,1,
47203102,RECHAZADO,38,0.3,MODERADO,R004|R005|R012,3,1,
47304101,REVISION_MANUAL,62,0.3,MODERADO,R001,1,0,
47405101,RECHAZADO,40,0.3,MODERADO,R012,1,1,
47501102,RECHAZADO,28,0.3,MODERADO,R004|R005,2,0,
47604101,APROBADO,100,0.3,MODERADO,R001|R005|R012|R015,4,2,
47703103,APROBADO,83,0.3,MODERADO,R001|R012,2,1,
47805101,RECHAZADO,43,0.3,MODERADO,R012,1,1,
47904102,RECHAZADO,13,0.3,MODERADO,R004,1,0,
48004101,REVISION_MANUAL,70,0.3,MODERADO,R005|R012,2,1,
48110102,RECHAZADO,30,0.3,MODERADO,R005|R010,2,0,
48203102,RECHAZADO,28,0.3,MODERADO,,0,0,
48301101,RECHAZADO,53,0.3,MODERADO,R005,1,0,
48401101,APROBADO,100,0.3,MODERADO,R001|R005|R012,3,1,
48514102,RECHAZADO,43,0.3,MODERADO,R012,1,1,
48603101,RECHAZADO,17,0.3,MODERADO,R010,1,0,
48703102,RECHAZADO,43,0.3,MODERADO,R005|R010|R012,3,1,
48805102,RECHAZADO,12,0.3,MODERADO,R004,1,0,
48919103,RECHAZADO,38,0.3,MODERADO,,0,0,
49015105,REVISION_MANUAL,72,0.3,MODERADO,R001|R005|R010,3,0,
49105103,REVISION_MANUAL,66,0.3,MODERADO,R005|R012,2,1,
49205101,APROBADO,87,0.3,MODERADO,R001|R005,2,0,
49305101,APROBADO,84,0.3,MODERADO,R001|R012,2,1,
49418102,RECHAZADO,8,0.3,MODERADO,R002,1,0,
49508101,RECHAZADO,53,0.3,MODERADO,R012,1,1,
49602102,RECHAZADO,40,0.3,MODERADO,R012,1,1,
49709102,RECHAZADO,12,0.3,MODERADO,R004,1,0,
49809101,RECHAZADO,54,0.3,MODERADO,R012,1,1,
49902101,REVISION_MANUAL,76,0.3,MODERADO,R003|R012,2,1,
50009101,RECHAZADO,51,0.3,MODERADO,R012,1,1,
50104101,REVISION_MANUAL,71,0.3,MODERADO,R001,1,0,
50205101,RECHAZADO,53,0.3,MODERADO,R005,1,0,
50317102,REVISION_MANUAL,71,0.3,MODERADO,R001,1,0,
50405102,RECHAZADO,25,0.3,MODERADO,R004|R012,2,1,
50515101,RECHAZADO,25,0.3,MODERADO,R004|R005,2,0,
50605101,RECHAZADO,30,0.3,MODERADO,,0,0,
50719101,RECHAZADO,11,0.3,MODERADO,R004,1,0,
50807101,RECHAZADO,27,0.3,MODERADO,R004|R005,2,0,
50904101,RECHAZADO,31,0.3,MODERADO,,0,0,
50904202,RECHAZADO,9,0.3,MODERADO,R004|R010|R012,3,1,
51004104,RECHAZADO,11,0.3,MODERADO,R004|R009|R012,3,1,
51104102,RECHAZADO,52,0.3,MODERADO,R012,1,1,
51205102,RECHAZADO,29,0.3,MODERADO,,0,0,
51301101,APROBADO,100,0.3,MODERADO,R001|R005|R012,3,1,
51402104,RECHAZADO,55,0.3,MODERADO,R012,1,1,
51505103,RECHAZADO,40,0.3,MODERADO,,0,0,
51603101,APROBADO,85,0.3,MODERADO,R001|R012,2,1,
51701103,RECHAZADO,53,0.3,MODERADO,R012,1,1,
51805101,APROBADO,94,0.3,MODERADO,R001|R005|R012,3,1,
51905102,RECHAZADO,55,0.3,MODERADO,R005,1,0,
52002101,REVISION_MANUAL,65,0.3,MODERADO,R005|R012,2,1,
52103102,RECHAZADO,20,0.3,MODERADO,R004|R012,2,1,
52202102,RECHAZADO,59,0.3,MODERADO,R001,1,0,
52303102,RECHAZADO,17,0.3,MODERADO,R010,1,0,
52405102,RECHAZADO,17,0.3,MODERADO,R010,1,0,
52502106,RECHAZADO,47,0.3,MODERADO,R012,1,1,
52602101,RECHAZADO,52,0.3,MODERADO,R002|R003|R005,3,0,
52704101,APROBADO,100,0.3,MODERADO,R001|R005|R012|R015,4,2,
52803102,RECHAZADO,10,0.3,MODERADO,R004,1,0,
52912101,RECHAZADO,40,0.3,MODERADO,,0,0,
53002101,RECHAZADO,43,0.3,MODERADO,R005,1,0,
53105103,RECHAZADO,52,0.3,MODERADO,R012,1,1,
53217102,APROBADO,81,0.3,MODERADO,R001|R012,2,1,
53302101,APROBADO,83,0.3,MODERADO,R001|R012,2,1,
53404101,APROBADO,100,0.3,MODERADO,R001|R005|R012|R015,4,2,
53506103,RECHAZADO,56,0.3,MODERADO,R001|R009,2,0,
53606101,RECHAZADO,55,0.3,MODERADO,R012,1,1,
53705102,REVISION_MANUAL,66,0.3,MODERADO,R001|R004|R005|R012,4,1,
53803101,REVISION_MANUAL,65,0.3,MODERADO,R005|R012,2,1,
53914103,RECHAZADO,58,0.3,MODERADO,R001,1,0,
54001102,RECHAZADO,41,0.3,MODERADO,,0,0,
54105101,RECHAZADO,45,0.3,MODERADO,R005,1,0,
54213102,APROBADO,80,0.3,MODERADO,R001|R012,2,1,
54318101,APROBADO,100,0.3,MODERADO,R001|R012,2,1,
54410101,APROBADO,84,0.3,MODERADO,R001|R005|R012,3,1,
54503103,RECHAZADO,0,0.3,MODERADO,R004|R010,2,0,
54614101,RECHAZADO,53,0.3,MODERADO,R005,1,0,
54702103,RECHAZADO,57,0.3,MODERADO,R012,1,1,
54810101,RECHAZADO,28,0.3,MODERADO,R004|R005,2,0,
54901102,RECHAZADO,13,0.3,MODERADO,R004,1,0,
55011102,RECHAZADO,29,0.3,MODERADO,,0,0,
55117102,RECHAZADO,10,0.3,MODERADO,R004,1,0,
55203102,RECHAZADO,23,0.3,MODERADO,R004|R012,2,1,
55311101,RECHAZADO,12,0.3,MODERADO,R004,1,0,
55411102,RECHAZADO,40,0.3,MODERADO,,0,0,
55502101,RECHAZADO,13,0.3,MODERADO,R004,1,0,
55614101,RECHAZADO,31,0.3,MODERADO,,0,0,
55705101,RECHAZADO,27,0.3,MODERADO,,0,0,
55805103,REVISION_MANUAL,71,0.3,MODERADO,R001,1,0,
55902101,RECHAZADO,11,0.3,MODERADO,R004,1,0,
56003101,RECHAZADO,24,0.3,MODERADO,R004|R012,2,1,
56110101,RECHAZADO,42,0.3,MODERADO,R012,1,1,
56214101,APROBADO,94,0.3,MODERADO,R001|R005|R015,3,1,
56303101,APROBADO,100,0.3,MODERADO,R001|R005|R012,3,1,
56418102,RECHAZADO,12,0.3,MODERADO,R004,1,0,
56514101,RECHAZADO,57,0.3,MODERADO,R005,1,0,
56603102,RECHAZADO,27,0.3,MODERADO,R004|R012,2,1,
56703101,RECHAZADO,50,0.3,MODERADO,R012,1,1,
56801102,RECHAZADO,21,0.3,MODERADO,R004|R012,2,1,
56902102,RECHAZADO,42,0.3,MODERADO,R012,1,1,
57001101,APROBADO,93,0.3,MODERADO,R005|R012|R015,3,2,
57101101,APROBADO,100,0.3,MODERADO,R001|R005|R012,3,1,
57205101,RECHAZADO,56,0.3,MODERADO,R005,1,0,
57304102,APROBADO,100,0.3,MODERADO,R001|R005|R012,3,1,
57405101,RECHAZADO,24,0.3,MODERADO,R002,1,0,
57506103,REVISION_MANUAL,73,0.3,MODERADO,R003|R012,2,1,
57604101,RECHAZADO,9,0.3,MODERADO,R002,1,0,
57705102,RECHAZADO,40,0.3,MODERADO,R012,1,1,
57802101,RECHAZADO,28,0.3,MODERADO,R004|R005,2,0,
57901102,RECHAZADO,12,0.3,MODERADO,R004,1,0,
58005105,RECHAZADO,30,0.3,MODERADO,,0,0,
58103102,REVISION_MANUAL,73,0.3,MODERADO,R001,1,0,
58204101,RECHAZADO,55,0.3,MODERADO,R012,1,1,
58302102,RECHAZADO,43,0.3,MODERADO,,0,0,
58404101,RECHAZADO,0,0.3,MODERADO,R002,1,0,
58504101,RECHAZADO,45,0.3,MODERADO,R012,1,1,
58617102,RECHAZADO,25,0.3,MODERADO,R004|R005,2,0,
58705101,APROBADO,85,0.3,MODERADO,R005|R012|R015,3,2,
58803103,APROBADO,93,0.3,MODERADO,R001|R012,2,1,
58902101,RECHAZADO,13,0.3,MODERADO,R004,1,0,
59008101,RECHAZADO,56,0.3,MODERADO,R005|R012,2,1,
59104103,RECHAZADO,23,0.3,MODERADO,R004|R012,2,1,
59205101,RECHAZADO,56,0.3,MODERADO,R005,1,0,
59301101,APROBADO,89,0.3,MODERADO,R001|R005|R010|R012,4,1,
59413103,RECHAZADO,8,0.3,MODERADO,R004|R009|R012,3,1,
59502101,RECHAZADO,13,0.3,MODERADO,R004,1,0,
59607101,RECHAZADO,32,0.3,MODERADO,,0,0,
59704101,RECHAZADO,53,0.3,MODERADO,R012,1,1,
59802101,RECHAZADO,7,0.3,MODERADO,R002,1,0,
59903103,RECHAZADO,56,0.3,MODERADO,R012,1,1,
60012101,RECHAZADO,42,0.3,MODERADO,R005|R010,2,0,
60105102,REVISION_MANUAL,75,0.3,MODERADO,R001|R005|R010|R012,4,1,
60205102,RECHAZADO,52,0.3,MODERADO,R001|R004|R012,3,1,
60305102,RECHAZADO,56,0.3,MODERADO,R012,1,1,
60409101,RECHAZADO,44,0.3,MODERADO,R012,1,1,
60502102,RECHAZADO,40,0.3,MODERADO,,0,0,
60601101,APROBADO,100,0.3,MODERADO,R001|R012,2,1,
60712102,RECHAZADO,30,0.3,MODERADO,,0,0,
60819101,RECHAZADO,27,0.3,MODERADO,R004|R005,2,0,
60901102,RECHAZADO,0,0.3,MODERADO,R004|R009|R010,3,0,
61004101,REVISION_MANUAL,68,0.3,MODERADO,R001,1,0,
61103103,RECHAZADO,21,0.3,MODERADO,R004|R012,2,1,
61201101,RECHAZADO,57,0.3,MODERADO,R001|R004|R005,3,0,
61307103,REVISION_MANUAL,79,0.3,MODERADO,R005|R012,2,1,
61402101,REVISION_MANUAL,64,0.3,MODERADO,R005|R012,2,1,
61510101,RECHAZADO,28,0.3,MODERADO,,0,0,
61610102,RECHAZADO,27,0.3,MODERADO,R004|R005,2,0,
61705101,REVISION_MANUAL,65,0.3,MODERADO,R001|R004|R005|R012,4,1,
61801101,RECHAZADO,57,0.3,MODERADO,R001|R004|R005,3,0,
61919101,RECHAZADO,12,0.3,MODERADO,R004,1,0,
62004101,RECHAZADO,57,0.3,MODERADO,R005,1,0,
62113101,RECHAZADO,28,0.3,MODERADO,R004|R005,2,0,
62202103,RECHAZADO,27,0.3,MODERADO,R004|R005,2,0,
62306102,RECHAZADO,27,0.3,MODERADO,R010,1,0,
62402102,RECHAZADO,39,0.3,MODERADO,R002|R005,2,0,
62507102,RECHAZADO,37,0.3,MODERADO,,0,0,
62604101,APROBADO,89,0.3,MODERADO,R001|R012,2,1,
62712102,RECHAZADO,36,0.3,MODERADO,R004|R005|R012,3,1,
62801102,APROBADO,90,0.3,MODERADO,R001|R012,2,1,
62905101,RECHAZADO,51,0.3,MODERADO,R002|R003|R005|R015,4,1,
63003105,RECHAZADO,24,0.3,MODERADO,R009,1,0,
63103102,RECHAZADO,30,0.3,MODERADO,,0,0,
63209102,RECHAZADO,27,0.3,MODERADO,,0,0,
63303101,RECHAZADO,11,0.3,MODERADO,R004,1,0,
63404103,RECHAZADO,10,0.3,MODERADO,R004|R009|R012,3,1,
63512101,RECHAZADO,46,0.3,MODERADO,R002|R003|R005,3,0,
63605101,RECHAZADO,15,0.3,MODERADO,R010,1,0,
63701101,RECHAZADO,58,0.3,MODERADO,R005|R012,2,1,
63801101,APROBADO,100,0.3,MODERADO,R001|R005|R012,3,1,
63905102,RECHAZADO,10,0.3,MODERADO,R004,1,0,
64002101,RECHAZADO,28,0.3,MODERADO,R004|R005,2,0,
64102101,RECHAZADO,53,0.3,MODERADO,R012,1,1,
64202101,APROBADO,99,0.3,MODERADO,R001|R012,2,1,
64309102,RECHAZADO,44,0.3,MODERADO,R005,1,0,
64418101,APROBADO,95,0.3,MODERADO,R001|R005|R012,3,1,
64519101,RECHAZADO,0,0.3,MODERADO,R002,1,0,
64602101,REVISION_MANUAL,73,0.3,MODERADO,R001,1,0,
64702101,RECHAZADO,53,0.3,MODERADO,R005,1,0,
64802101,RECHAZADO,54,0.3,MODERADO,R001|R004|R012,3,1,
64902102,REVISION_MANUAL,72,0.3,MODERADO,R001|R006,2,0,
65003101,RECHAZADO,32,0.3,MODERADO,,0,0,
65105101,APROBADO,91,0.3,MODERADO,R001|R005|R012,3,1,
65203102,RECHAZADO,12,0.3,MODERADO,R004,1,0,
65303101,APROBADO,85,0.3,MODERADO,R001|R005|R006,3,0,
65303201,REVISION_MANUAL,68,0.3,MODERADO,R001,1,0,
65403101,REVISION_MANUAL,71,0.3,MODERADO,R005|R012,2,1,
65517101,RECHAZADO,42,0.3,MODERADO,R012,1,1,
65602101,RECHAZADO,40,0.3,MODERADO,,0,0,
65703101,RECHAZADO,36,0.3,MODERADO,R004|R005|R012,3,1,
65805101,RECHAZADO,38,0.3,MODERADO,R004|R005|R012,3,1,
65903101,RECHAZADO,27,0.3,MODERADO,R010,1,0,
66008101,RECHAZADO,23,0.3,MODERADO,R004|R005,2,0,
66119101,RECHAZADO,54,0.3,MODERADO,R005,1,0,
66205102,REVISION_MANUAL,72,0.3,MODERADO,R001,1,0,
66305101,RECHAZADO,59,0.3,MODERADO,R012,1,1,
66401101,RECHAZADO,10,0.3,MODERADO,R004,1,0,
66504102,RECHAZADO,23,0.3,MODERADO,R002|R005,2,0,
66606103,RECHAZADO,39,0.3,MODERADO,,0,0,
66718102,RECHAZADO,14,0.3,MODERADO,R004,1,0,
66815101,RECHAZADO,12,0.3,MODERADO,R004,1,0,
66902103,RECHAZADO,38,0.3,MODERADO,,0,0,
67019101,RECHAZADO,7,0.3,MODERADO,R002|R004|R005|R006,4,0,
67104102,APROBADO,85,0.3,MODERADO,R001|R012,2,1,
67202101,APROBADO,100,0.3,MODERADO,R001|R005|R012|R015,4,2,
67301101,APROBADO,80,0.3,MODERADO,R001|R012,2,1,
67401101,RECHAZADO,0,0.3,MODERADO,R002|R004|R006|R010,4,0,
67508101,RECHAZADO,41,0.3,MODERADO,,0,0,
67610102,RECHAZADO,58,0.3,MODERADO,R005|R012,2,1,
67703103,RECHAZADO,7,0.3,MODERADO,R004|R009|R012,3,1,
67805101,APROBADO,84,0.3,MODERADO,R001|R005|R010|R012,4,1,
67901101,APROBADO,100,0.3,MODERADO,R001|R005|R012,3,1,
68004102,RECHAZADO,56,0.3,MODERADO,R001|R004|R005,3,0,
68101101,RECHAZADO,56,0.3,MODERADO,R001|R004|R005,3,0,
68201101,APROBADO,100,0.3,MODERADO,R001|R005|R012|R015,4,2,
68303101,RECHAZADO,14,0.3,MODERADO,R004,1,0,
68403101,RECHAZADO,21,0.3,MODERADO,R002|R005,2,0,
68502103,RECHAZADO,1,0.3,MODERADO,R002|R010,2,0,
68608102,RECHAZADO,10,0.3,MODERADO,R004,1,0,
68705101,RECHAZADO,41,0.3,MODERADO,R001|R004|R009|R012,4,1,
68803101,RECHAZADO,0,0.3,MODERADO,R004|R010,2,0,
68917101,RECHAZADO,28,0.3,MODERADO,R004|R005,2,0,
69005102,RECHAZADO,44,0.3,MODERADO,R012,1,1,
69102102,RECHAZADO,52,0.3,MODERADO,R012,1,1,
69217101,RECHAZADO,42,0.3,MODERADO,R005,1,0,
69317101,RECHAZADO,21,0.3,MODERADO,R002|R005,2,0,
69419101,RECHAZADO,40,0.3,MODERADO,R001|R004,2,0,
69503101,APROBADO,100,0.3,MODERADO,R001|R005|R012,3,1,
69601102,RECHAZADO,11,0.3,MODERADO,R004,1,0,
69703101,APROBADO,100,0.3,MODERADO,R001|R005|R006|R012,4,1,
69801102,RECHAZADO,26,0.3,MODERADO,R004|R012,2,1,
69905101,APROBADO,88,0.3,MODERADO,R001|R012,2,1,
70005102,APROBADO,89,0.3,MODERADO,R001|R005|R010|R012,4,1,
70102102,RECHAZADO,11,0.3,MODERADO,R004,1,0,
70211102,RECHAZADO,12,0.3,MODERADO,R004,1,0,
70211201,RECHAZADO,44,0.3,MODERADO,R005,1,0,
70302101,APROBADO,95,0.3,MODERADO,R001|R012,2,1,
70405101,RECHAZADO,40,0.3,MODERADO,R002|R005|R015,3,1,
70502102,RECHAZADO,0,0.3,MODERADO,R002|R004,2,0,
70605102,RECHAZADO,28,0.3,MODERADO,R004|R012,2,1,
70701101,RECHAZADO,36,0.3,MODERADO,R004|R005|R012,3,1,
70817106,RECHAZADO,0,0.3,MODERADO,R002|R004,2,0,
70915102,RECHAZADO,27,0.3,MODERADO,R010,1,0,
71004101,RECHAZADO,11,0.3,MODERADO,R004,1,0,
71106104,RECHAZADO,15,0.3,MODERADO,R010,1,0,
71204102,REVISION_MANUAL,71,0.3,MODERADO,R001|R004|R005|R012,4,1,
71302101,APROBADO,84,0.3,MODERADO,R001|R012,2,1,
71407102,RECHAZADO,43,0.3,MODERADO,R012,1,1,
71501102,RECHAZADO,9,0.3,MODERADO,R002|R005,2,0,
71605101,RECHAZADO,40,0.3,MODERADO,,0,0,
71702101,APROBADO,100,0.3,MODERADO,R001|R005|R012|R015,4,2,
71808101,APROBADO,96,0.3,MODERADO,R001|R005|R012,3,1,
71920101,REVISION_MANUAL,71,0.3,MODERADO,R001,1,0,
72001101,APROBADO,100,0.3,MODERADO,R001|R005|R012,3,1,
72101103,RECHAZADO,59,0.3,MODERADO,R001,1,0,
72205103,RECHAZADO,11,0.3,MODERADO,R004|R009|R012,3,1,
72304101,RECHAZADO,59,0.3,MODERADO,R001,1,0,
72405101,APROBADO,83,0.3,MODERADO,R001|R012,2,1,
72501101,RECHAZADO,27,0.3,MODERADO,,0,0,
72601101,APROBADO,98,0.3,MODERADO,R001|R005|R012,3,1,
72710102,RECHAZADO,47,0.3,MODERADO,R005,1,0,
72817101,APROBADO,81,0.3,MODERADO,R001|R012,2,1,
72902102,APROBADO,85,0.3,MODERADO,R001|R012,2,1,
73005102,APROBADO,82,0.3,MODERADO,R001|R012,2,1,
73115102,RECHAZADO,51,0.3,MODERADO,R012,1,1,
73220101,RECHAZADO,26,0.3,MODERADO,R004|R005,2,0,
73317101,RECHAZADO,42,0.3,MODERADO,R005,1,0,
73401101,APROBADO,100,0.3,MODERADO,R001|R012,2,1,
73503101,REVISION_MANUAL,62,0.3,MODERADO,R003,1,0,
73604102,REVISION_MANUAL,69,0.3,MODERADO,R001|R004|R005|R012,4,1,
73705102,RECHAZADO,13,0.3,MODERADO,R004,1,0,
73810102,RECHAZADO,56,0.3,MODERADO,R005|R010|R012,3,1,
73902102,APROBADO,98,0.3,MODERADO,R001|R005|R012,3,1,
74012102,RECHAZADO,30,0.3,MODERADO,,0,0,
74103101,RECHAZADO,43,0.3,MODERADO,R012,1,1,
74201101,RECHAZADO,47,0.3,MODERADO,R005,1,0,
74301101,APROBADO,89,0.3,MODERADO,R001|R012,2,1,
74403102,APROBADO,99,0.3,MODERADO,R001|R006|R012,3,1,
74502101,RECHAZADO,26,0.3,MODERADO,R004|R005,2,0,
74601101,RECHAZADO,3,0.3,MODERADO,R002,1,0,
74703101,APROBADO,84,0.3,MODERADO,R001|R005|R010|R012,4,1,
74801101,RECHAZADO,11,0.3,MODERADO,R004,1,0,
74904102,REVISION_MANUAL,72,0.3,MODERADO,R001|R004|R005|R006,4,0,
75005101,RECHAZADO,8,0.3,MODERADO,R002|R005,2,0,
75105102,APROBADO,100,0.3,MODERADO,R001|R005|R012,3,1,
75208101,RECHAZADO,20,0.3,MODERADO,R002|R005,2,0,
75304102,RECHAZADO,13,0.3,MODERADO,R004,1,0,
75415101,RECHAZADO,32,0.3,MODERADO,R005|R010,2,0,
75502101,RECHAZADO,52,0.3,MODERADO,R005,1,0,
75603101,RECHAZADO,38,0.3,MODERADO,R004|R005|R012,3,1,
75704102,RECHAZADO,37,0.3,MODERADO,R010|R012,2,1,
75804101,RECHAZADO,42,0.3,MODERADO,,0,0,
75904104,RECHAZADO,47,0.3,MODERADO,R012,1,1,
76001101,RECHAZADO,13,0.3,MODERADO,R002,1,0,
76105101,RECHAZADO,45,0.3,MODERADO,R005,1,0,
76205101,RECHAZADO,48,0.3,MODERADO,R012,1,1,
76301101,RECHAZADO,27,0.3,MODERADO,R010,1,0,
76401103,RECHAZADO,55,0.3,MODERADO,R005|R012,2,1,
76503101,APROBADO,81,0.3,MODERADO,R001|R005,2,0,
76601102,RECHAZADO,28,0.3,MODERADO,,0,0,
76712101,RECHAZADO,13,0.3,MODERADO,R004,1,0,
76803102,RECHAZADO,41,0.3,MODERADO,,0,0,
76918101,RECHAZADO,39,0.3,MODERADO,,0,0,
77007101,REVISION_MANUAL,79,0.3,MODERADO,R001|R012,2,1,
77102101,RECHAZADO,31,0.3,MODERADO,,0,0,
77210102,RECHAZADO,30,0.3,MODERADO,R004|R005,2,0,
77303101,APROBADO,96,0.3,MODERADO,R001|R005|R012,3,1,
77403101,RECHAZADO,4,0.3,MODERADO,R002,1,0,
77519102,RECHAZADO,12,0.3,MODERADO,R004,1,0,
77615101,RECHAZADO,11,0.3,MODERADO,R004,1,0,
77702105,RECHAZADO,23,0.3,MODERADO,R004|R005,2,0,
77803102,APROBADO,97,0.3,MODERADO,R001|R005|R012,3,1,
77918102,RECHAZADO,53,0.3,MODERADO,R012,1,1,
78005101,RECHAZADO,58,0.3,MODERADO,R005,1,0,
78103101,RECHAZADO,41,0.3,MODERADO,,0,0,
78216106,RECHAZADO,27,0.3,MODERADO,R010,1,0,
78303103,RECHAZADO,26,0.3,MODERADO,R009,1,0,
78402101,REVISION_MANUAL,71,0.3,MODERADO,R001|R004|R005|R012,4,1,
78511102,RECHAZADO,54,0.3,MODERADO,R001|R004|R012,3,1,
78620101,RECHAZADO,47,0.3,MODERADO,R005,1,0,
78702102,APROBADO,80,0.3,MODERADO,R001|R012,2,1,
78802102,RECHAZADO,38,0.3,MODERADO,,0,0,
78902102,RECHAZADO,12,0.3,MODERADO,R004|R010|R012,3,1,
79002104,RECHAZADO,25,0.3,MODERADO,,0,0,
79102102,RECHAZADO,45,0.3,MODERADO,R005,1,0,
79204102,APROBADO,95,0.3,MODERADO,R001|R012,2,1,
79305101,RECHAZADO,47,0.3,MODERADO,R012,1,1,
79403101,RECHAZADO,24,0.3,MODERADO,R004|R005|R010|R012,4,1,
79511101,APROBADO,90,0.3,MODERADO,R001|R012,2,1,
79610101,RECHAZADO,58,0.3,MODERADO,R001|R004|R005,3,0,
79704101,RECHAZADO,40,0.3,MODERADO,,0,0,
79805103,RECHAZADO,31,0.3,MODERADO,,0,0,
79916103,APROBADO,100,0.3,MODERADO,R001|R003|R012,3,1,
80001104,RECHAZADO,55,0.3,MODERADO,R012,1,1,
80103101,APROBADO,88,0.3,MODERADO,R001|R012,2,1,
80202103,RECHAZADO,50,0.3,MODERADO,R012,1,1,
