edad,ingreso_mensual,total_deuda_actual,historial_crediticio,antiguedad_laboral,numero_dependientes,tipo_vivienda,proposito_credito,monto_credito,ingreso_imputado,deuda_imputada_neutra,llavemod,llavehog,dictamen,score_final,dti_ratio,dti_clasificacion,reglas_activadas,n_reglas,n_compensaciones,errores_validacion,tiene_credito,algun_atraso,y_real,y_pred
20,9000.0,2700.0,2,4,2,Familiar,Consumo,10000.0,False,True,1017103103,10171031,REVISION_MANUAL,71,0.3,MODERADO,R001|R009|R012,3,1,,True,False,1,0
23,1200.0,360.0,2,4,4,Familiar,Consumo,10000.0,False,True,1017602103,10176021,RECHAZADO,55,0.3,MODERADO,R001|R010,2,0,,True,False,1,0
24,7000.0,2100.0,2,0,1,Familiar,Consumo,10000.0,True,True,1017704102,10177041,RECHAZADO,55,0.3,MODERADO,R001|R004|R012,3,1,,True,False,1,0
33,4000.0,1200.0,2,1,2,Familiar,Consumo,10000.0,False,True,1017901101,10179011,REVISION_MANUAL,71,0.3,MODERADO,R001|R012,2,1,,True,False,1,0
38,2200.0,660.0,2,4,2,Familiar,Consumo,10000.0,False,True,1019702101,10197021,REVISION_MANUAL,70,0.3,MODERADO,R001,1,0,,True,False,1,0
36,4500.0,1350.0,2,1,4,Familiar,Consumo,10000.0,False,True,1020902102,10209021,RECHAZADO,59,0.3,MODERADO,R001|R010|R012,3,1,,True,False,1,0
22,2500.0,750.0,2,0,0,Familiar,Consumo,10000.0,True,True,1021203101,10212031,RECHAZADO,53,0.3,MODERADO,R001|R004|R012,3,1,,True,False,1,0
38,1500.0,450.0,2,0,6,Familiar,Consumo,10000.0,True,True,1021420102,10214201,RECHAZADO,29,0.3,MODERADO,R001|R004|R010,3,0,,True,False,1,0
56,2500.0,750.0,2,0,1,Propia,Consumo,10000.0,True,True,1022405101,10224051,REVISION_MANUAL,67,0.3,MODERADO,R001|R004|R005|R012,4,1,,True,False,1,0
53,2500.0,750.0,2,0,1,Propia,Consumo,10000.0,True,True,1023104101,10231041,REVISION_MANUAL,69,0.3,MODERADO,R001|R004|R005|R012,4,1,,True,False,1,0
22,1800.0,540.0,2,4,5,Familiar,Consumo,10000.0,False,True,1023410104,10234101,RECHAZADO,55,0.3,MODERADO,R001|R010,2,0,,True,False,1,0
64,2000.0,600.0,2,0,0,Propia,Consumo,10000.0,True,True,1023809102,10238091,RECHAZADO,58,0.3,MODERADO,R001|R004|R005,3,0,,True,False,1,0
26,2500.0,750.0,2,1,8,Familiar,Consumo,10000.0,False,True,1023904102,10239041,RECHAZADO,57,0.3,MODERADO,R001|R010|R012,3,1,,True,False,1,0
68,800.0,240.0,2,1,2,Propia,Consumo,10000.0,False,True,1024815102,10248151,REVISION_MANUAL,72,0.3,MODERADO,R001|R005,2,0,,True,False,1,0
44,1500.0,450.0,2,1,4,Propia,Consumo,10000.0,True,True,1024905101,10249051,REVISION_MANUAL,62,0.3,MODERADO,R001|R005|R010,3,0,,True,False,1,0
63,2500.0,750.0,2,0,1,Familiar,Consumo,10000.0,True,True,1026503101,10265031,RECHAZADO,52,0.3,MODERADO,R001|R004|R012,3,1,,True,False,1,0
73,2500.0,750.0,2,0,0,Familiar,Consumo,10000.0,True,True,1027504102,10275041,RECHAZADO,53,0.3,MODERADO,R001|R004|R012,3,1,,True,False,1,0
57,2000.0,600.0,2,1,1,Familiar,Consumo,10000.0,False,True,1029403101,10294031,RECHAZADO,59,0.3,MODERADO,R001,1,0,,True,False,1,0
20,2100.0,630.0,2,4,1,Familiar,Consumo,10000.0,False,True,1030305103,10303051,RECHAZADO,57,0.3,MODERADO,R001|R009,2,0,,True,False,1,0
29,2000.0,600.0,2,4,0,Familiar,Consumo,10000.0,False,True,1031703101,10317031,REVISION_MANUAL,73,0.3,MODERADO,R001,1,0,,True,False,1,0
58,2000.0,600.0,2,1,2,Propia,Consumo,10000.0,False,True,1032004102,10320041,REVISION_MANUAL,73,0.3,MODERADO,R001|R005,2,0,,True,False,1,0
40,4000.0,1200.0,2,0,2,Familiar,Consumo,10000.0,True,True,1032419102,10324191,RECHAZADO,53,0.3,MODERADO,R001|R004|R012,3,1,,True,False,1,0
56,1500.0,450.0,2,0,1,Familiar,Consumo,10000.0,True,True,1034402102,10344021,RECHAZADO,41,0.3,MODERADO,R001|R004,2,0,,True,False,1,0
27,2500.0,750.0,2,0,3,Propia,Consumo,10000.0,True,True,1034612101,10346121,REVISION_MANUAL,66,0.3,MODERADO,R001|R004|R005|R012,4,1,,True,False,1,0
31,1500.0,450.0,2,1,3,Familiar,Negocio,12000.0,False,True,1034812103,10348121,REVISION_MANUAL,70,0.3,MODERADO,R001|R006,2,0,,True,False,1,0
34,1000.0,300.0,2,1,2,Familiar,Consumo,10000.0,False,True,1035408101,10354081,RECHAZADO,59,0.3,MODERADO,R001,1,0,,True,False,1,0
19,2500.0,750.0,2,4,2,Familiar,Consumo,10000.0,False,True,1035504103,10355041,REVISION_MANUAL,66,0.3,MODERADO,R001|R009|R012,3,1,,True,False,1,0
34,2000.0,600.0,2,0,4,Familiar,Consumo,10000.0,True,True,1036505104,10365051,RECHAZADO,29,0.3,MODERADO,R001|R004|R010,3,0,,True,False,1,0
48,2000.0,600.0,2,1,0,Propia,Consumo,10000.0,False,True,1037901101,10379011,REVISION_MANUAL,78,0.3,MODERADO,R001|R005,2,0,,True,False,1,0
26,2500.0,750.0,2,0,3,Familiar,Consumo,10000.0,True,True,1038804105,10388041,RECHAZADO,51,0.3,MODERADO,R001|R004|R012,3,1,,True,False,1,0
43,4000.0,1200.0,2,0,2,Familiar,Consumo,10000.0,True,True,1038901102,10389011,RECHAZADO,53,0.3,MODERADO,R001|R004|R012,3,1,,True,False,1,0
34,200.0,60.0,2,2,3,Familiar,Consumo,3600.0,False,True,1039207102,10392071,REVISION_MANUAL,67,0.3,MODERADO,R001,1,0,,True,False,1,0
60,7000.0,2100.0,2,0,2,Propia,Consumo,10000.0,True,True,1039401102,10394011,REVISION_MANUAL,68,0.3,MODERADO,R001|R004|R005|R012,4,1,,True,False,1,0
50,2000.0,600.0,2,0,0,Familiar,Negocio,12000.0,True,True,1039802102,10398021,RECHAZADO,57,0.3,MODERADO,R001|R004|R006,3,0,,True,False,1,0
36,2000.0,600.0,2,1,1,Familiar,Consumo,10000.0,True,True,1040002101,10400021,REVISION_MANUAL,61,0.3,MODERADO,R001,1,0,,True,False,1,0
22,1900.0,570.0,2,4,2,Familiar,Consumo,10000.0,False,True,1040301102,10403011,REVISION_MANUAL,68,0.3,MODERADO,R001,1,0,,True,False,1,0
18,1800.0,540.0,2,2,6,Familiar,Consumo,10000.0,False,True,1040501105,10405011,RECHAZADO,43,0.3,MODERADO,R001|R009|R010,3,0,,True,False,1,0
72,1000.0,300.0,2,0,0,Familiar,Consumo,10000.0,True,True,1041803101,10418031,RECHAZADO,42,0.3,MODERADO,R001|R004,2,0,,True,False,1,0
66,1500.0,450.0,2,0,0,Familiar,Consumo,10000.0,True,True,1041917102,10419171,RECHAZADO,43,0.3,MODERADO,R001|R004,2,0,,True,False,1,0
63,2000.0,600.0,2,0,2,Familiar,Consumo,10000.0,True,True,1042302102,10423021,RECHAZADO,40,0.3,MODERADO,R001|R004,2,0,,True,False,1,0
23,1200.0,360.0,2,1,1,Familiar,Consumo,10000.0,False,True,1042605103,10426051,RECHAZADO,59,0.3,MODERADO,R001,1,0,,True,False,1,0
37,1500.0,450.0,2,0,4,Propia,Consumo,10000.0,True,True,1043201101,10432011,RECHAZADO,44,0.3,MODERADO,R001|R004|R005|R010,4,0,,True,False,1,0
31,3500.0,1050.0,2,4,3,Familiar,Consumo,10000.0,False,True,1043402102,10434021,REVISION_MANUAL,79,0.3,MODERADO,R001|R012,2,1,,True,False,1,0
41,890.0,267.0,2,4,1,Familiar,Consumo,10000.0,False,True,1044013102,10440131,REVISION_MANUAL,71,0.3,MODERADO,R001,1,0,,True,False,1,0
33,500.0,150.0,2,1,0,Familiar,Consumo,9000.0,False,True,1049203102,10492031,REVISION_MANUAL,62,0.3,MODERADO,R001,1,0,,True,False,1,0
43,8000.0,2400.0,2,1,1,Familiar,Consumo,10000.0,False,True,1049401101,10494011,REVISION_MANUAL,75,0.3,MODERADO,R001|R012,2,1,,True,False,1,0
52,2000.0,600.0,2,1,1,Familiar,Consumo,10000.0,False,True,1049504102,10495041,REVISION_MANUAL,61,0.3,MODERADO,R001,1,0,,True,False,1,0
70,7000.0,2100.0,2,0,1,Propia,Consumo,10000.0,True,True,1050202101,10502021,REVISION_MANUAL,70,0.3,MODERADO,R001|R004|R005|R012,4,1,,True,False,1,0
25,1800.0,540.0,2,4,1,Familiar,Consumo,10000.0,False,True,1050403103,10504031,REVISION_MANUAL,71,0.3,MODERADO,R001,1,0,,True,False,1,0
18,4000.0,1200.0,2,3,1,Familiar,Consumo,10000.0,False,True,1050905103,10509051,REVISION_MANUAL,69,0.3,MODERADO,R001|R009|R012,3,1,,True,False,1,0
69,2000.0,600.0,2,3,2,Familiar,Consumo,10000.0,False,True,1051002101,10510021,REVISION_MANUAL,68,0.3,MODERADO,R001,1,0,,True,False,1,0
50,1500.0,450.0,2,0,4,Propia,Negocio,12000.0,True,True,1052303101,10523031,RECHAZADO,56,0.3,MODERADO,R001|R004|R005|R006|R010,5,0,,True,False,1,0
52,100.0,30.0,2,1,0,Propia,Consumo,1800.0,False,True,1052813102,10528131,REVISION_MANUAL,77,0.3,MODERADO,R001|R005,2,0,,True,False,1,0
60,800.0,240.0,2,1,0,Propia,Consumo,10000.0,False,True,1052903101,10529031,REVISION_MANUAL,75,0.3,MODERADO,R001|R005,2,0,,True,False,1,0
27,2000.0,600.0,2,4,1,Familiar,Consumo,10000.0,False,True,1053201101,10532011,REVISION_MANUAL,71,0.3,MODERADO,R001,1,0,,True,False,1,0
19,2000.0,600.0,2,0,2,Familiar,Consumo,10000.0,True,True,1053701102,10537011,RECHAZADO,28,0.3,MODERADO,R001|R004|R009,3,0,,True,False,1,0
47,1200.0,360.0,2,2,1,Familiar,Consumo,10000.0,False,True,1055803101,10558031,REVISION_MANUAL,71,0.3,MODERADO,R001,1,0,,True,False,1,0
28,1800.0,540.0,2,4,4,Familiar,Consumo,10000.0,False,True,1056601102,10566011,RECHAZADO,57,0.3,MODERADO,R001|R010,2,0,,True,False,1,0
30,1200.0,360.0,2,2,2,Familiar,Consumo,10000.0,False,True,1057401101,10574011,REVISION_MANUAL,69,0.3,MODERADO,R001,1,0,,True,False,1,0
65,2000.0,600.0,2,0,2,Propia,Consumo,10000.0,True,True,1057503102,10575031,RECHAZADO,55,0.3,MODERADO,R001|R004|R005,3,0,,True,False,1,0
83,2000.0,600.0,2,0,0,Propia,Consumo,10000.0,True,True,1059101101,10591011,RECHAZADO,58,0.3,MODERADO,R001|R004|R005,3,0,,True,False,1,0
60,2000.0,600.0,2,4,1,Familiar,Consumo,10000.0,True,True,1059604102,10596041,REVISION_MANUAL,69,0.3,MODERADO,R001,1,0,,True,False,1,0
59,1500.0,450.0,2,0,0,Familiar,Consumo,10000.0,True,True,1059705101,10597051,RECHAZADO,43,0.3,MODERADO,R001|R004,2,0,,True,False,1,0
33,2500.0,750.0,2,0,3,Familiar,Consumo,10000.0,True,True,1059920101,10599201,RECHAZADO,51,0.3,MODERADO,R001|R004|R012,3,1,,True,False,1,0
19,7000.0,2100.0,2,1,1,Propia,Consumo,10000.0,False,True,1060703101,10607031,REVISION_MANUAL,76,0.3,MODERADO,R001|R005|R009|R012,4,1,,True,False,1,0
39,1800.0,540.0,2,1,2,Propia,Consumo,10000.0,False,True,1061111101,10611111,REVISION_MANUAL,75,0.3,MODERADO,R001|R005,2,0,,True,False,1,0
20,7000.0,2100.0,2,0,1,Familiar,Consumo,10000.0,True,True,1061517104,10615171,RECHAZADO,43,0.3,MODERADO,R001|R004|R009|R012,4,1,,True,False,1,0
61,2000.0,600.0,2,0,2,Propia,Negocio,12000.0,True,True,1061701101,10617011,REVISION_MANUAL,69,0.3,MODERADO,R001|R004|R005|R006,4,0,,True,False,1,0
63,2000.0,600.0,2,0,0,Familiar,Consumo,10000.0,True,True,1064401101,10644011,RECHAZADO,43,0.3,MODERADO,R001|R004,2,0,,True,False,1,0
21,1800.0,540.0,2,4,1,Familiar,Consumo,10000.0,False,True,1065002102,10650021,REVISION_MANUAL,69,0.3,MODERADO,R001,1,0,,True,False,1,0
52,250.0,75.0,2,1,0,Propia,Consumo,4500.0,False,True,1065105101,10651051,REVISION_MANUAL,77,0.3,MODERADO,R001|R005,2,0,,True,False,1,0
56,1000.0,300.0,2,1,0,Familiar,Consumo,10000.0,False,True,1065305101,10653051,REVISION_MANUAL,60,0.3,MODERADO,R001,1,0,,True,False,1,0
22,3500.0,1050.0,2,4,2,Familiar,Consumo,10000.0,False,True,1066902105,10669021,REVISION_MANUAL,79,0.3,MODERADO,R001|R012,2,1,,True,False,1,0
45,1500.0,450.0,2,0,3,Familiar,Consumo,10000.0,True,True,1067007101,10670071,RECHAZADO,40,0.3,MODERADO,R001|R004,2,0,,True,False,1,0
26,1000.0,300.0,2,4,4,Familiar,Consumo,10000.0,False,True,1067701102,10677011,RECHAZADO,57,0.3,MODERADO,R001|R010,2,0,,True,False,1,0
71,1500.0,450.0,2,0,0,Familiar,Consumo,10000.0,True,True,1067901101,10679011,RECHAZADO,43,0.3,MODERADO,R001|R004,2,0,,True,False,1,0
56,4500.0,1350.0,2,1,4,Propia,Consumo,10000.0,False,True,1068804101,10688041,REVISION_MANUAL,72,0.3,MODERADO,R001|R005|R010|R012,4,1,,True,False,1,0
23,2000.0,600.0,2,0,1,Propia,Consumo,10000.0,True,True,1069305102,10693051,RECHAZADO,56,0.3,MODERADO,R001|R004|R005,3,0,,True,False,1,0
21,7000.0,2100.0,2,0,3,Familiar,Consumo,10000.0,True,True,1069501105,10695011,RECHAZADO,52,0.3,MODERADO,R001|R004|R012,3,1,,True,False,1,0
50,2000.0,600.0,2,0,2,Propia,Consumo,10000.0,True,True,1069717102,10697171,RECHAZADO,57,0.3,MODERADO,R001|R004|R005,3,0,,True,False,1,0
39,1500.0,450.0,2,1,0,Familiar,Consumo,10000.0,False,True,1069801102,10698011,REVISION_MANUAL,63,0.3,MODERADO,R001,1,0,,True,False,1,0
35,1000.0,300.0,2,4,2,Familiar,Consumo,10000.0,False,True,1070113101,10701131,REVISION_MANUAL,69,0.3,MODERADO,R001,1,0,,True,False,1,0
35,1200.0,360.0,2,1,4,Familiar,Negocio,12000.0,False,True,1070220102,10702201,RECHAZADO,59,0.3,MODERADO,R001|R006|R010,3,0,,True,False,1,0
44,1050.0,315.0,2,2,6,Familiar,Negocio,12000.0,False,True,1070308101,10703081,REVISION_MANUAL,69,0.3,MODERADO,R001|R006|R010,3,0,,True,False,1,0
62,2500.0,750.0,2,0,0,Propia,Consumo,10000.0,True,True,1070501102,10705011,REVISION_MANUAL,68,0.3,MODERADO,R001|R004|R005|R012,4,1,,True,False,1,0
52,4000.0,1200.0,2,0,2,Propia,Consumo,10000.0,True,True,1071601102,10716011,REVISION_MANUAL,68,0.3,MODERADO,R001|R004|R005|R012,4,1,,True,False,1,0
40,8000.0,2400.0,2,1,4,Propia,Consumo,10000.0,False,True,1072202101,10722021,REVISION_MANUAL,76,0.3,MODERADO,R001|R005|R010|R012,4,1,,True,False,1,0
50,2300.0,690.0,2,2,1,Familiar,Consumo,10000.0,False,True,1075703103,10757031,REVISION_MANUAL,72,0.3,MODERADO,R001,1,0,,True,False,1,0
56,2000.0,600.0,2,0,1,Propia,Consumo,10000.0,True,True,1076104101,10761041,RECHAZADO,56,0.3,MODERADO,R001|R004|R005,3,0,,True,False,1,0
26,2000.0,600.0,2,0,5,Familiar,Consumo,10000.0,True,True,1076604103,10766041,RECHAZADO,29,0.3,MODERADO,R001|R004|R010,3,0,,True,False,1,0
32,1200.0,360.0,2,2,1,Familiar,Consumo,10000.0,False,True,1077605102,10776051,REVISION_MANUAL,71,0.3,MODERADO,R001,1,0,,True,False,1,0
32,2500.0,750.0,2,0,2,Familiar,Consumo,10000.0,True,True,1078008101,10780081,RECHAZADO,52,0.3,MODERADO,R001|R004|R012,3,1,,True,False,1,0
44,1500.0,450.0,2,0,5,Familiar,Consumo,10000.0,True,True,1078204101,10782041,RECHAZADO,29,0.3,MODERADO,R001|R004|R010,3,0,,True,False,1,0
63,7000.0,2100.0,2,0,0,Propia,Consumo,10000.0,True,True,1079902101,10799021,REVISION_MANUAL,71,0.3,MODERADO,R001|R004|R005|R012,4,1,,True,False,1,0
32,2000.0,600.0,2,0,2,Propia,Consumo,10000.0,True,True,1081305101,10813051,RECHAZADO,57,0.3,MODERADO,R001|R004|R005,3,0,,True,False,1,0
19,4000.0,1200.0,2,0,3,Familiar,Consumo,10000.0,True,True,1083003103,10830031,RECHAZADO,38,0.3,MODERADO,R001|R004|R009|R012,4,1,,True,False,1,0
25,2000.0,600.0,2,0,3,Familiar,Consumo,10000.0,True,True,1083505103,10835051,RECHAZADO,40,0.3,MODERADO,R001|R004,2,0,,True,False,1,0
55,1500.0,450.0,2,0,0,Familiar,Consumo,10000.0,True,True,1083903102,10839031,RECHAZADO,45,0.3,MODERADO,R001|R004,2,0,,True,False,1,0
53,500.0,150.0,2,1,1,Familiar,Consumo,9000.0,False,True,1085014102,10850141,REVISION_MANUAL,60,0.3,MODERADO,R001,1,0,,True,False,1,0
24,1500.0,450.0,2,2,10,Familiar,Consumo,10000.0,False,True,1086716103,10867161,RECHAZADO,55,0.3,MODERADO,R001|R010,2,0,,True,False,1,0
65,7000.0,2100.0,2,0,2,Propia,Consumo,10000.0,True,True,1086804101,10868041,REVISION_MANUAL,68,0.3,MODERADO,R001|R004|R005|R012,4,1,,True,False,1,0
32,5000.0,1500.0,2,1,3,Familiar,Consumo,10000.0,False,True,1087005101,10870051,REVISION_MANUAL,70,0.3,MODERADO,R001|R012,2,1,,True,False,1,0
77,400.0,120.0,2,1,1,Familiar,Consumo,7200.0,False,True,1088305101,10883051,RECHAZADO,58,0.3,MODERADO,R001,1,0,,True,False,1,0
60,2500.0,750.0,2,0,1,Familiar,Consumo,10000.0,True,True,1089705102,10897051,RECHAZADO,52,0.3,MODERADO,R001|R004|R012,3,1,,True,False,1,0
20,2500.0,750.0,2,0,1,Familiar,Consumo,10000.0,True,True,1090802102,10908021,RECHAZADO,40,0.3,MODERADO,R001|R004|R009|R012,4,1,,True,False,1,0
28,13000.0,3900.0,2,1,3,Familiar,Consumo,10000.0,False,True,1091705103,10917051,REVISION_MANUAL,76,0.3,MODERADO,R001|R012,2,1,,True,False,1,0
71,700.0,210.0,2,0,0,Familiar,Consumo,10000.0,False,True,1093505101,10935051,RECHAZADO,42,0.3,MODERADO,R001|R004,2,0,,True,False,1,0
21,2000.0,600.0,2,2,0,Familiar,Consumo,10000.0,False,True,1093603102,10936031,REVISION_MANUAL,71,0.3,MODERADO,R001,1,0,,True,False,1,0
26,1000.0,300.0,2,1,1,Propia,Consumo,10000.0,False,True,1094004102,10940041,REVISION_MANUAL,76,0.3,MODERADO,R001|R005,2,0,,True,False,1,0
66,7000.0,2100.0,2,0,0,Propia,Consumo,10000.0,True,True,1094208101,10942081,REVISION_MANUAL,71,0.3,MODERADO,R001|R004|R005|R012,4,1,,True,False,1,0
81,7000.0,2100.0,2,0,0,Familiar,Consumo,10000.0,True,True,1094801101,10948011,RECHAZADO,56,0.3,MODERADO,R001|R004|R012,3,1,,True,False,1,0
48,2000.0,600.0,2,0,3,Familiar,Consumo,10000.0,True,True,1095101101,10951011,RECHAZADO,40,0.3,MODERADO,R001|R004,2,0,,True,False,1,0
68,2000.0,600.0,2,0,0,Familiar,Consumo,10000.0,True,True,1095603102,10956031,RECHAZADO,43,0.3,MODERADO,R001|R004,2,0,,True,False,1,0
54,1200.0,360.0,2,2,1,Familiar,Consumo,10000.0,False,True,1098504101,10985041,REVISION_MANUAL,71,0.3,MODERADO,R001,1,0,,True,False,1,0
45,2500.0,750.0,2,0,2,Familiar,Consumo,10000.0,True,True,1098704102,10987041,RECHAZADO,52,0.3,MODERADO,R001|R004|R012,3,1,,True,False,1,0
72,14000.0,4200.0,2,0,3,Propia,Consumo,10000.0,True,True,1104001101,11040011,REVISION_MANUAL,71,0.3,MODERADO,R001|R004|R005|R012,4,1,,True,False,1,0
45,2500.0,750.0,2,1,0,Familiar,Consumo,10000.0,True,True,1104701102,11047011,REVISION_MANUAL,73,0.3,MODERADO,R001|R012,2,1,,True,False,1,0
36,1200.0,360.0,2,1,3,Propia,Consumo,10000.0,False,True,1105201101,11052011,REVISION_MANUAL,73,0.3,MODERADO,R001|R005,2,0,,True,False,1,0
19,9000.0,2700.0,2,4,4,Familiar,Consumo,10000.0,False,True,1105605104,11056051,RECHAZADO,58,0.3,MODERADO,R001|R009|R010|R012,4,1,,True,False,1,0
62,7000.0,2100.0,2,0,0,Propia,Consumo,10000.0,True,True,1106003101,11060031,REVISION_MANUAL,71,0.3,MODERADO,R001|R004|R005|R012,4,1,,True,False,1,0
71,1200.0,360.0,2,1,1,Propia,Consumo,10000.0,False,True,1106117101,11061171,REVISION_MANUAL,74,0.3,MODERADO,R001|R005,2,0,,True,False,1,0
68,7000.0,2100.0,2,0,1,Propia,Consumo,10000.0,True,True,1107704102,11077041,REVISION_MANUAL,70,0.3,MODERADO,R001|R004|R005|R012,4,1,,True,False,1,0
26,5000.0,1500.0,2,4,6,Familiar,Consumo,10000.0,False,True,1110207103,11102071,REVISION_MANUAL,67,0.3,MODERADO,R001|R010|R012,3,1,,True,False,1,0
66,4000.0,1200.0,2,0,2,Propia,Consumo,10000.0,True,True,1112301102,11123011,REVISION_MANUAL,66,0.3,MODERADO,R001|R004|R005|R012,4,1,,True,False,1,0
63,1500.0,450.0,2,0,5,Propia,Consumo,10000.0,True,True,1112605101,11126051,RECHAZADO,42,0.3,MODERADO,R001|R004|R005|R010,4,0,,True,False,1,0
59,14000.0,4200.0,2,0,1,Propia,Consumo,10000.0,True,True,1113802102,11138021,REVISION_MANUAL,74,0.3,MODERADO,R001|R004|R005|R012,4,1,,True,False,1,0
36,300.0,90.0,2,1,1,Familiar,Consumo,5400.0,False,True,1114702201,11147022,REVISION_MANUAL,60,0.3,MODERADO,R001,1,0,,True,False,1,0
76,7000.0,2100.0,2,0,0,Familiar,Consumo,10000.0,True,True,1114803101,11148031,RECHAZADO,56,0.3,MODERADO,R001|R004|R012,3,1,,True,False,1,0
23,600.0,180.0,2,2,0,Familiar,Consumo,10000.0,False,True,1114907101,11149071,REVISION_MANUAL,70,0.3,MODERADO,R001,1,0,,True,False,1,0
27,2500.0,750.0,2,0,2,Familiar,Consumo,10000.0,True,True,1115203102,11152031,RECHAZADO,52,0.3,MODERADO,R001|R004|R012,3,1,,True,False,1,0
47,1000.0,300.0,2,1,3,Familiar,Consumo,10000.0,False,True,1115611101,11156111,RECHAZADO,58,0.3,MODERADO,R001,1,0,,True,False,1,0
23,2000.0,600.0,2,1,4,Familiar,Consumo,10000.0,False,True,1115811103,11158111,RECHAZADO,45,0.3,MODERADO,R001|R010,2,0,,True,False,1,0
30,7000.0,2100.0,2,0,0,Familiar,Consumo,10000.0,True,True,1116102101,11161021,RECHAZADO,58,0.3,MODERADO,R001|R004|R012,3,1,,True,False,1,0
55,1500.0,450.0,2,0,0,Propia,Consumo,10000.0,True,True,1117016101,11170161,REVISION_MANUAL,60,0.3,MODERADO,R001|R004|R005,3,0,,True,False,1,0
23,2000.0,600.0,2,0,3,Familiar,Consumo,10000.0,True,True,1117120106,11171201,RECHAZADO,38,0.3,MODERADO,R001|R004,2,0,,True,False,1,0
53,500.0,150.0,2,1,0,Propia,Consumo,9000.0,False,True,1118319101,11183191,REVISION_MANUAL,77,0.3,MODERADO,R001|R005,2,0,,True,False,1,0
36,2500.0,750.0,2,0,3,Propia,Negocio,12000.0,True,True,1118604102,11186041,REVISION_MANUAL,68,0.3,MODERADO,R001|R004|R005|R006,4,0,,True,False,1,0
37,2000.0,600.0,2,0,0,Familiar,Consumo,10000.0,True,True,1120905102,11209051,RECHAZADO,45,0.3,MODERADO,R001|R004,2,0,,True,False,1,0
34,6000.0,1800.0,2,1,2,Familiar,Consumo,10000.0,False,True,1123616101,11236161,REVISION_MANUAL,73,0.3,MODERADO,R001|R012,2,1,,True,False,1,0
33,1800.0,540.0,2,4,8,Propia,Consumo,10000.0,False,True,1124101102,11241011,REVISION_MANUAL,72,0.3,MODERADO,R001|R005|R010,3,0,,True,False,1,0
21,7000.0,2100.0,2,0,1,Familiar,Consumo,10000.0,True,True,1124303103,11243031,RECHAZADO,55,0.3,MODERADO,R001|R004|R012,3,1,,True,False,1,0
22,2000.0,600.0,2,1,3,Familiar,Consumo,10000.0,True,True,1125304104,11253041,RECHAZADO,56,0.3,MODERADO,R001,1,0,,True,False,1,0
68,1500.0,450.0,2,0,0,Propia,Consumo,10000.0,True,True,1125405101,11254051,RECHAZADO,58,0.3,MODERADO,R001|R004|R005,3,0,,True,False,1,0
28,2500.0,750.0,2,0,1,Familiar,Consumo,10000.0,True,True,1126102101,11261021,RECHAZADO,54,0.3,MODERADO,R001|R004|R012,3,1,,True,False,1,0
34,1700.0,510.0,2,4,4,Familiar,Consumo,10000.0,False,True,1126405101,11264051,RECHAZADO,57,0.3,MODERADO,R001|R010,2,0,,True,False,1,0
38,2000.0,600.0,2,1,3,Familiar,Consumo,10000.0,False,True,1130105101,11301051,RECHAZADO,58,0.3,MODERADO,R001,1,0,,True,False,1,0
51,2500.0,750.0,2,0,2,Familiar,Consumo,10000.0,True,True,1131102102,11311021,RECHAZADO,52,0.3,MODERADO,R001|R004|R012,3,1,,True,False,1,0
44,2000.0,600.0,2,0,4,Familiar,Consumo,10000.0,True,True,1131219102,11312191,RECHAZADO,29,0.3,MODERADO,R001|R004|R010,3,0,,True,False,1,0
45,2400.0,720.0,2,1,2,Familiar,Consumo,10000.0,False,True,1131314101,11313141,REVISION_MANUAL,60,0.3,MODERADO,R001,1,0,,True,False,1,0
50,2000.0,600.0,2,2,1,Familiar,Consumo,10000.0,False,True,1131402102,11314021,REVISION_MANUAL,71,0.3,MODERADO,R001,1,0,,True,False,1,0
53,7000.0,2100.0,2,0,1,Familiar,Consumo,10000.0,True,True,1131605101,11316051,RECHAZADO,57,0.3,MODERADO,R001|R004|R012,3,1,,True,False,1,0
36,800.0,240.0,2,1,2,Propia,Consumo,10000.0,False,True,1132319101,11323191,REVISION_MANUAL,74,0.3,MODERADO,R001|R005,2,0,,True,False,1,0
21,1900.0,570.0,2,4,4,Familiar,Consumo,10000.0,False,True,1132702104,11327021,RECHAZADO,55,0.3,MODERADO,R001|R010,2,0,,True,False,1,0
41,2500.0,750.0,2,0,2,Propia,Consumo,10000.0,True,True,1134019101,11340191,REVISION_MANUAL,67,0.3,MODERADO,R001|R004|R005|R012,4,1,,True,False,1,0
79,2000.0,600.0,2,0,0,Propia,Negocio,12000.0,True,True,1135201101,11352011,REVISION_MANUAL,72,0.3,MODERADO,R001|R004|R005|R006,4,0,,True,False,1,0
30,7000.0,2100.0,2,0,2,Familiar,Consumo,10000.0,True,True,1135902102,11359021,RECHAZADO,55,0.3,MODERADO,R001|R004|R012,3,1,,True,False,1,0
80,2000.0,600.0,2,0,1,Propia,Consumo,10000.0,True,True,1136004101,11360041,RECHAZADO,56,0.3,MODERADO,R001|R004|R005,3,0,,True,False,1,0
28,10000.0,3000.0,2,1,1,Familiar,Consumo,10000.0,False,True,1136715103,11367151,REVISION_MANUAL,77,0.3,MODERADO,R001|R012,2,1,,True,False,1,0
60,2000.0,600.0,2,0,4,Propia,Negocio,12000.0,True,True,1138902102,11389021,RECHAZADO,56,0.3,MODERADO,R001|R004|R005|R006|R010,5,0,,True,False,1,0
